,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
91,0.179693,478729,0.363155,14652.0,0.468207,87917.0
92,0.181648,261472,0.366768,6311.0,0.473065,29540.0
93,0.1836,142143,0.370313,0.0,0.477777,259623.0
94,0.185562,2347650,0.37512,769.0,0.482548,0.0
95,0.187525,3930545,0.380067,33644.0,0.488527,12599.0
96,0.189533,3394524,0.384608,67182.0,0.494588,80699.0
97,0.191512,3341793,0.388015,14555.0,0.499517,31472.0
98,0.193432,2745509,0.391688,5893.0,0.504315,303241.0
99,0.195348,2956806,0.395265,0.0,0.509008,0.0
100,0.19727,1403370,0.400063,853.0,0.514982,14304.0
101,0.199212,881315,0.404923,29036.0,0.521008,146549.0
102,0.201168,515082,0.409548,40563.0,0.525592,32313.0
103,0.203117,292474,0.413207,14256.0,0.530338,205443.0
104,0.205077,159714,0.416883,5624.0,0.535057,3.0
105,0.207082,84749,0.420413,0.0,0.54104,9997.0
106,0.209127,2958395,0.425257,1116.0,0.547067,88309.0
107,0.211045,3138028,0.430123,39793.0,0.55207,31654.0
108,0.21296,3385308,0.43437,37073.0,0.55679,269240.0
109,0.214868,3222946,0.438048,15868.0,0.561507,0.0
110,0.21677,3227510,0.441632,6039.0,0.56751,16182.0
111,0.218688,2547874,0.445168,0.0,0.573537,137038.0
112,0.220618,1418474,0.450075,797.0,0.57812,30855.0
113,0.222543,906302,0.454935,26032.0,0.582815,352902.0
114,0.224513,534184,0.459735,37799.0,0.58751,3.0
115,0.226465,278152,0.463447,18349.0,0.593565,10367.0
116,0.228398,158868,0.466947,6112.0,0.5996,157773.0
117,0.230445,86980,0.470473,0.0,0.6042,30407.0
118,0.232395,2303951,0.47528,1226.0,0.608992,420128.0
119,0.234333,2092018,0.48023,31939.0,0.613788,0.0
120,0.236237,3710046,0.484648,66461.0,0.619762,13093.0
121,0.238167,3197627,0.488,14290.0,0.625788,85474.0
122,0.240075,3593392,0.491585,6445.0,0.630675,31125.0
123,0.242028,2546178,0.495147,0.0,0.635483,338559.0
124,0.24395,1420878,0.499953,546.0,0.640215,0.0
125,0.24588,936865,0.504812,24348.0,0.64618,16108.0
126,0.247835,542548,0.509758,54336.0,0.652207,84094.0
127,0.249893,269715,0.513248,15960.0,0.657063,27219.0
128,0.25185,160907,0.516802,5841.0,0.661777,216815.0
129,0.253815,84615,0.52031,0.0,0.666462,0.0
130,0.255772,2770257,0.525105,1264.0,0.672425,12325.0
131,0.257723,2978593,0.530002,33108.0,0.678587,83141.0
132,0.259658,3930084,0.534512,74198.0,0.683475,32814.0
133,0.261583,3374968,0.537872,15952.0,0.68814,231198.0
134,0.263487,2941706,0.541492,5632.0,0.692812,0.0
135,0.26541,1824378,0.545067,0.0,0.69879,11169.0
136,0.267403,1363525,0.54987,659.0,0.704817,77471.0
