,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
95,0.185082,3218640,0.397247,5902.0,0.509277,933.0
96,0.186997,3875617,0.402105,53216.0,0.515313,69086.0
97,0.188997,3146133,0.40604,30688.0,0.520552,0.0
98,0.190912,3067377,0.409785,166464.0,0.52535,3.0
99,0.19282,2537314,0.413365,0.0,0.531372,1318.0
100,0.194778,1041707,0.41823,3.0,0.537407,81620.0
101,0.19673,591209,0.423088,6625.0,0.542535,0.0
102,0.198678,365271,0.427948,50442.0,0.547277,0.0
103,0.200652,207930,0.431875,34621.0,0.553327,1454.0
104,0.202657,1397191,0.435432,181043.0,0.559363,83879.0
105,0.204595,2294078,0.439013,0.0,0.564455,0.0
106,0.206545,3335514,0.443912,0.0,0.569275,0.0
107,0.20855,3194155,0.448772,5473.0,0.575248,1272.0
108,0.21046,3077523,0.453668,47184.0,0.581283,79027.0
109,0.212367,2615211,0.457655,31978.0,0.586452,0.0
110,0.214275,3059094,0.461253,174240.0,0.591205,0.0
111,0.216183,1472028,0.464797,0.0,0.59727,1422.0
112,0.218108,955217,0.469618,0.0,0.603343,79978.0
113,0.220042,614608,0.474478,6044.0,0.608502,0.0
114,0.221993,332818,0.479338,52302.0,0.613272,0.0
115,0.223965,201006,0.483342,31627.0,0.619243,1675.0
116,0.225938,1329413,0.48703,192456.0,0.62528,73616.0
117,0.227905,1713366,0.49054,0.0,0.630468,0.0
118,0.22994,2935750,0.49535,0.0,0.635155,5.0
119,0.231873,3041603,0.50021,5194.0,0.64116,1051.0
120,0.23379,3591064,0.505072,48779.0,0.64728,76778.0
121,0.235725,3137104,0.509032,33462.0,0.652447,0.0
122,0.237667,2891686,0.512635,219296.0,0.657205,0.0
123,0.239587,1816472,0.516318,4.0,0.663178,1339.0
124,0.241513,966269,0.52117,3.0,0.669213,80280.0
125,0.243468,624484,0.52603,6695.0,0.674412,0.0
126,0.245422,352868,0.530888,55386.0,0.679,2.0
127,0.247477,187612,0.534762,30766.0,0.684965,932.0
128,0.249453,1457668,0.538375,180879.0,0.69099,75780.0
129,0.25139,1816292,0.541947,0.0,0.69628,0.0
130,0.253325,2948854,0.546757,0.0,0.701043,0.0
131,0.25526,2656252,0.5517,5305.0,0.707012,1462.0
132,0.257167,3713696,0.556595,49528.0,0.713075,95993.0
133,0.259087,3185776,0.560567,34411.0,0.718273,0.0
134,0.261007,2991013,0.564182,149260.0,0.723025,0.0
