,Time,Intensity,Time.1,Intensity.1,Time.2,Intensity.2
67,0.132075,294333,0.261305,21353.0,0.349012,5288.0
68,0.134042,2849195,0.266163,72531.0,0.355038,84059.0
69,0.135998,2945003,0.269555,16637.0,0.359988,39381.0
70,0.13793,3407943,0.273155,0.0,0.364713,0.0
71,0.139847,3381560,0.278043,1101.0,0.37068,4495.0
72,0.14176,3353575,0.28294,33728.0,0.376743,82125.0
73,0.143682,3211485,0.287363,39331.0,0.381803,38105.0
74,0.145667,2103078,0.291012,16473.0,0.386688,4.0
75,0.147638,973781,0.29458,0.0,0.392672,5317.0
76,0.149567,614431,0.299393,1118.0,0.398698,80383.0
77,0.151525,350500,0.304263,27050.0,0.403725,38976.0
78,0.153487,3373049,0.308925,38182.0,0.408495,0.0
79,0.15545,2590504,0.312672,15422.0,0.414505,5188.0
80,0.157387,2883572,0.31625,0.0,0.420533,76676.0
81,0.159297,3480193,0.321055,1327.0,0.425558,35528.0
82,0.161212,2924427,0.325915,33576.0,0.430377,0.0
83,0.163112,3269231,0.330332,64677.0,0.436352,5258.0
84,0.165242,1438083,0.333755,14899.0,0.442378,94524.0
85,0.167158,962429,0.337317,0.0,0.447322,68726.0
86,0.169077,543287,0.342117,483.0,0.451853,0.0
87,0.171017,320476,0.347055,27580.0,0.457812,3430.0
88,0.172962,3390742,0.351782,72388.0,0.463838,81395.0
89,0.174923,2041063,0.355175,16727.0,0.468913,62046.0
90,0.176825,3068960,0.35873,0.0,0.473477,0.0
91,0.178735,3369882,0.363533,891.0,0.479525,4380.0
92,0.180645,3452563,0.368403,25282.0,0.485598,78275.0
93,0.182668,1923084,0.37314,38656.0,0.490633,37089.0
94,0.184577,1588593,0.37681,14606.0,0.495392,0.0
95,0.1865,981248,0.380358,0.0,0.501373,5333.0
96,0.188437,594341,0.385197,1223.0,0.507398,92842.0
97,0.190377,346791,0.390147,37389.0,0.512328,36162.0
98,0.192328,2509588,0.39453,39322.0,0.517073,0.0
99,0.194297,3191351,0.398217,15472.0,0.523077,4465.0
100,0.196227,3265901,0.401733,0.0,0.52918,81105.0
101,0.19814,3798344,0.406533,840.0,0.534228,41028.0
102,0.200055,3607573,0.411393,30007.0,0.53893,0.0
103,0.202052,2568977,0.41589,66802.0,0.544895,6007.0
104,0.203983,1500862,0.419353,18473.0,0.550922,85600.0
105,0.205897,1052603,0.422873,0.0,0.555898,36623.0
106,0.207843,611337,0.42767,545.0,0.56067,0.0
107,0.209808,358846,0.43254,27005.0,0.566648,3916.0
108,0.211767,3039940,0.437532,39513.0,0.572675,87151.0
109,0.213727,3311387,0.441197,14143.0,0.57777,36919.0
110,0.21567,2909363,0.44478,2.0,0.582503,0.0
111,0.217628,3435425,0.44958,1572.0,0.588487,5215.0
112,0.21955,2786442,0.454487,40670.0,0.59455,85497.0
113,0.221555,2949718,0.458745,65973.0,0.599515,36024.0
114,0.223472,1437942,0.46211,16428.0,0.604242,0.0
115,0.2254,1024858,0.465668,0.0,0.61022,5510.0
116,0.227347,586492,0.46923,68.0,0.616247,88768.0
117,0.229295,338622,0.474145,15297.0,0.621225,69462.0
118,0.231257,2942341,0.479005,45847.0,0.625737,0.0
119,0.23321,3074386,0.48281,24646.0,0.631818,4490.0
120,0.235147,3349123,0.486365,0.0,0.637853,88852.0
121,0.237065,3069269,0.491208,1810.0,0.642863,41413.0
122,0.238973,3232802,0.496067,36067.0,0.647565,0.0
123,0.240962,2540189,0.50038,71774.0,0.65353,5258.0
124,0.242867,1498732,0.503825,14571.0,0.659557,91849.0
125,0.244798,984547,0.507382,0.0,0.664478,39779.0
126,0.246755,603898,0.51183,384.0,0.669205,0.0
127,0.248718,333335,0.51669,21466.0,0.675252,4353.0
128,0.250685,2802519,0.521548,88441.0,0.681278,99345.0
129,0.252685,2757630,0.524938,18765.0,0.686182,40249.0
130,0.2546,2598386,0.528515,0.0,0.690902,0.0
131,0.25651,3571874,0.533325,1158.0,0.696868,5118.0
132,0.258412,3001396,0.538183,38666.0,0.702932,89575.0
133,0.260405,2751539,0.542587,75795.0,0.707858,37250.0
